Date,Revenue,OperatingProfit,Cash,Debt,Company,CIK,OperatingMarginPct,DebtToCashRatio,Lag_Revenue_1,Lag_OperatingProfit_1,Lag_OperatingMargin_1,Lag_DebtToCash_1,Revenue_QoQ_Growth,IsDistressed,Split
2026-06-30,382125000000,51313000000,78213000000.0,128894000000.0,Amazon,1018724,13.42832842656199,1.6479869075473388,181519000000.0,23852000000.0,13.140222235688825,1.1695018464681386,1.105151526837411,0,Test
2018-03-31,149430000000,42168000000,45059000000.0,101362000000.0,Apple,320193,28.219233085725758,2.249539492665172,88293000000.0,26274000000.0,29.757738439060855,3.780218980757339,0.6924331487207367,0,Train
2018-06-30,202695000000,54780000000,31971000000.0,97128000000.0,Apple,320193,27.025826981425293,3.0380031903912923,149430000000.0,42168000000.0,28.219233085725758,2.249539492665172,0.35645452720337284,0,Train
2018-12-29,84310000000,23346000000,44771000000.0,92989000000.0,Apple,320193,27.690665401494485,2.0769918027294456,202695000000.0,54780000000.0,27.025826981425293,3.0380031903912923,-0.5840548607513752,0,Train
2019-03-30,142325000000,36761000000,37988000000.0,90201000000.0,Apple,320193,25.82891269980678,2.3744603559018636,84310000000.0,23346000000.0,27.690665401494485,2.0769918027294456,0.6881152888150872,0,Train
2019-06-29,196134000000,48305000000,50530000000.0,84936000000.0,Apple,320193,24.628570263187413,1.6809024341975065,142325000000.0,36761000000.0,25.82891269980678,2.3744603559018636,0.3780713156507992,0,Train
2019-12-28,91819000000,25569000000,39771000000.0,93078000000.0,Apple,320193,27.84717759940753,2.340348495134646,196134000000.0,48305000000.0,24.628570263187413,1.6809024341975065,-0.5318557720741942,0,Train
2020-03-28,150132000000,38422000000,40174000000.0,89086000000.0,Apple,320193,25.592145578557535,2.217503858216757,91819000000.0,25569000000.0,27.84717759940753,2.340348495134646,0.6350864200219998,0,Train
2020-06-27,209817000000,51513000000,33383000000.0,94048000000.0,Apple,320193,24.551394786885712,2.81724230895965,150132000000.0,38422000000.0,25.592145578557535,2.217503858216757,0.3975501558628407,0,Train
2020-12-26,111439000000,33534000000,36010000000.0,99281000000.0,Apple,320193,30.091799100853382,2.757039711191336,209817000000.0,51513000000.0,24.551394786885712,2.81724230895965,-0.4688752579628915,0,Train
2021-03-27,201023000000,61037000000,38466000000.0,108642000000.0,Apple,320193,30.36319227153112,2.824364373732647,111439000000.0,33534000000.0,30.091799100853382,2.757039711191336,0.8038837390859573,0,Train
2021-06-26,282457000000,85163000000,34050000000.0,105752000000.0,Apple,320193,30.150784013141823,3.105785609397944,201023000000.0,61037000000.0,30.36319227153112,2.824364373732647,0.4050979241181357,0,Train
2021-12-25,123945000000,41488000000,37119000000.0,106629000000.0,Apple,320193,33.47291137197951,2.872625878929928,282457000000.0,85163000000.0,30.150784013141823,3.105785609397944,-0.5611898448259381,0,Train
2022-03-26,221223000000,71467000000,28098000000.0,103323000000.0,Apple,320193,32.305411281828746,3.6772368140081144,123945000000.0,41488000000.0,33.47291137197951,2.872625878929928,0.7848481181169067,0,Train
2022-06-25,304182000000,94543000000,27502000000.0,94700000000.0,Apple,320193,31.081063310781044,3.4433859355683225,221223000000.0,71467000000.0,32.305411281828746,3.6772368140081144,0.3750016951221166,0,Train
2022-12-31,117154000000,36016000000,20535000000.0,99627000000.0,Apple,320193,30.742441572630895,4.851570489408327,304182000000.0,94543000000.0,31.081063310781044,3.4433859355683225,-0.6148555798830964,0,Train
2023-04-01,211990000000,64334000000,24687000000.0,97041000000.0,Apple,320193,30.347657908391906,3.9308542957832056,117154000000.0,36016000000.0,30.742441572630895,4.851570489408327,0.8094986086689315,0,Train
2023-07-01,293787000000,87332000000,28408000000.0,98071000000.0,Apple,320193,29.72629830455398,3.452231765699803,211990000000.0,64334000000.0,30.347657908391906,3.9308542957832056,0.38585310627859803,0,Train
2023-12-30,119575000000,40373000000,40760000000.0,95088000000.0,Apple,320193,33.7637466025507,2.332875368007851,293787000000.0,87332000000.0,29.72629830455398,3.452231765699803,-0.5929874364760864,0,Train
2024-03-30,210328000000,68273000000,32695000000.0,91831000000.0,Apple,320193,32.460252557909556,2.8087169291940666,119575000000.0,40373000000.0,33.7637466025507,2.332875368007851,0.7589629939368597,0,Train
2024-06-29,296105000000,93625000000,25565000000.0,86196000000.0,Apple,320193,31.61885142094865,3.3716409153139058,210328000000.0,68273000000.0,32.460252557909556,2.8087169291940666,0.40782492107565327,0,Train
2024-12-28,124300000000,42832000000,30299000000.0,83956000000.0,Apple,320193,34.458567980691875,2.7709165318987425,296105000000.0,93625000000.0,31.61885142094865,3.3716409153139058,-0.580216477263133,0,Train
2025-03-29,219659000000,72421000000,28162000000.0,78566000000.0,Apple,320193,32.96973945979905,2.7897876571266247,124300000000.0,42832000000.0,34.458567980691875,2.7709165318987425,0.7671681415929203,0,Train
2025-06-28,313695000000,100623000000,36269000000.0,82430000000.0,Apple,320193,32.07669870415531,2.2727398053434062,219659000000.0,72421000000.0,32.96973945979905,2.7897876571266247,0.42809991851005424,0,Test
2025-12-27,143756000000,50852000000,45317000000.0,76685000000.0,Apple,320193,35.373827875010434,1.6921905686607674,313695000000.0,100623000000.0,32.07669870415531,2.2727398053434062,-0.5417332121965603,0,Test
2026-03-28,254940000000,86737000000,45572000000.0,74404000000.0,Apple,320193,34.02251510159253,1.6326691828315631,143756000000.0,50852000000.0,35.373827875010434,1.6921905686607674,0.7734216310971368,0,Test
2026-06-27,364357000000,122432000000,39544000000.0,71340000000.0,Apple,320193,33.60220882266568,1.804066356463686,254940000000.0,86737000000.0,34.02251510159253,1.6326691828315631,0.4291872597473915,0,Test
2009-03-31,9225000000,-175000000,3566000000.0,0.0,Caterpillar,18230,-1.8970189701897018,0.0,38401000000.0,3991000000.0,10.392958516705294,0.0,-0.7597718809406006,1,Train
2009-09-30,24498000000,449000000,4188000000.0,0.0,Caterpillar,18230,1.8328026777696138,0.0,9225000000.0,-175000000.0,-1.8970189701897018,0.0,1.655609756097561,1,Train
2010-03-31,8238000000,508000000,3538000000.0,0.0,Caterpillar,18230,6.166545277980092,0.0,24498000000.0,449000000.0,1.8328026777696138,0.0,-0.6637276512368356,0,Train
2021-09-30,37173000000,5267000000,9446000000.0,0.0,Caterpillar,18230,14.1688860194227,0.0,24776000000.0,3603000000.0,14.542298999031319,0.0,0.5003632547626735,0,Train
2022-03-31,13589000000,1855000000,6526000000.0,0.0,Caterpillar,18230,13.65074692766208,0.0,37173000000.0,5267000000.0,14.1688860194227,0.0,-0.6344389745245205,0,Train
2022-06-30,27836000000,3799000000,6014000000.0,0.0,Caterpillar,18230,13.647794223307946,0.0,13589000000.0,1855000000.0,13.65074692766208,0.0,1.0484215174037825,0,Train
2022-09-30,42830000000,6224000000,6346000000.0,0.0,Caterpillar,18230,14.531870184450153,0.0,27836000000.0,3799000000.0,13.647794223307946,0.0,0.5386549791636729,0,Train
2023-03-31,15862000000,2731000000,6789000000.0,0.0,Caterpillar,18230,17.21724877064683,0.0,42830000000.0,6224000000.0,14.531870184450153,0.0,-0.6296521130049031,0,Train
2023-06-30,33180000000,6383000000,7387000000.0,0.0,Caterpillar,18230,19.237492465340566,0.0,15862000000.0,2731000000.0,17.21724877064683,0.0,1.091791703442189,0,Train
2023-09-30,49990000000,9832000000,6545000000.0,0.0,Caterpillar,18230,19.667933586717343,0.0,33180000000.0,6383000000.0,19.237492465340566,0.0,0.5066305003013863,0,Train
2024-03-31,15799000000,3519000000,4959000000.0,0.0,Caterpillar,18230,22.273561617823912,0.0,49990000000.0,9832000000.0,19.667933586717343,0.0,-0.6839567913582717,0,Train
2024-06-30,32488000000,7001000000,4341000000.0,0.0,Caterpillar,18230,21.549495198227035,0.0,15799000000.0,3519000000.0,22.273561617823912,0.0,1.056332679283499,0,Train
2024-09-30,48594000000,10148000000,5638000000.0,0.0,Caterpillar,18230,20.88323661357369,0.0,32488000000.0,7001000000.0,21.549495198227035,0.0,0.4957522777640975,0,Train
2025-03-31,14249000000,2579000000,3562000000.0,0.0,Caterpillar,18230,18.099515755491613,0.0,48594000000.0,10148000000.0,20.88323661357369,0.0,-0.7067744989093304,0,Train
2025-06-30,30818000000,5439000000,5442000000.0,0.0,Caterpillar,18230,17.64877668894802,0.0,14249000000.0,2579000000.0,18.099515755491613,0.0,1.1628184433995368,0,Test
2025-09-30,48456000000,8491000000,7538000000.0,0.0,Caterpillar,18230,17.523113752682846,0.0,30818000000.0,5439000000.0,17.64877668894802,0.0,0.572327860341359,0,Test
2026-03-31,17415000000,3085000000,4072000000.0,0.0,Caterpillar,18230,17.714613838644848,0.0,48456000000.0,8491000000.0,17.523113752682846,0.0,-0.6406017830609212,0,Test
2026-06-30,37958000000,7380000000,6713000000.0,0.0,Caterpillar,18230,19.442541756678434,0.0,17415000000.0,3085000000.0,17.714613838644848,0.0,1.1796152741889177,0,Test
2019-03-31,40342000000,1202000000,20848000000.0,0.0,Ford,37996,2.9795250607307517,0.0,118545000000.0,2571000000.0,2.168796659496394,0.0,-0.6596904129233624,0,Train
2019-06-30,79195000000,1292000000,22117000000.0,0.0,Ford,37996,1.6314161247553507,0.0,40342000000.0,1202000000.0,2.9795250607307517,0.0,0.9630905755788013,1,Train
2019-09-30,116185000000,1031000000,20523000000.0,0.0,Ford,37996,0.887377888711968,0.0,79195000000.0,1292000000.0,1.6314161247553507,0.0,0.46707494159984847,1,Train
2020-03-31,34320000000,-1558000000,25971000000.0,0.0,Ford,37996,-4.53962703962704,0.0,116185000000.0,1031000000.0,0.887377888711968,0.0,-0.7046090287042217,1,Train
2020-06-30,53691000000,-4317000000,30989000000.0,0.0,Ford,37996,-8.04045370732525,0.0,34320000000.0,-1558000000.0,-4.53962703962704,0.0,0.5644230769230769,1,Train
2020-09-30,91192000000,-1966000000,24263000000.0,0.0,Ford,37996,-2.155890867619967,0.0,53691000000.0,-4317000000.0,-8.04045370732525,0.0,0.698459704605986,1,Train
2021-03-31,36228000000,2464000000,21826000000.0,0.0,Ford,37996,6.801369106768246,0.0,91192000000.0,-1966000000.0,-2.155890867619967,0.0,-0.6027283095008334,0,Train
2021-06-30,62980000000,2442000000,22955000000.0,0.0,Ford,37996,3.877421403620197,0.0,36228000000.0,2464000000.0,6.801369106768246,0.0,0.7384343601634095,0,Train
2021-09-30,98663000000,3784000000,27429000000.0,0.0,Ford,37996,3.8352776623455607,0.0,62980000000.0,2442000000.0,3.877421403620197,0.0,0.56657669101302,0,Test
2022-03-31,34476000000,1343000000,21013000000.0,0.0,Ford,37996,3.895463510848126,0.0,98663000000.0,3784000000.0,3.8352776623455607,0.0,-0.650568095435979,0,Test
2022-06-30,74666000000,4211000000,19516000000.0,0.0,Ford,37996,5.639782498058018,0.0,34476000000.0,1343000000.0,3.895463510848126,0.0,1.1657384847430097,0,Test
2022-09-30,114058000000,4715000000,21548000000.0,0.0,Ford,37996,4.133861719476056,0.0,74666000000.0,4211000000.0,5.639782498058018,0.0,0.5275761390726703,0,Test
2018-03-31,16066000000,4470000000,3554000000.0,24770000000.0,Intel,50863,27.822731233661145,6.9696117051209905,45708000000.0,12541000000.0,27.437210116391004,3.030082644628099,-0.6485079198389778,0,Train
2018-06-30,33028000000,9743000000,2614000000.0,24632000000.0,Intel,50863,29.4992127891486,9.423106350420811,16066000000.0,4470000000.0,27.822731233661145,6.9696117051209905,1.0557699489605379,0,Train
2018-09-29,52191000000,17092000000,3407000000.0,24823000000.0,Intel,50863,32.74894138836198,7.285882007631347,33028000000.0,9743000000.0,29.4992127891486,9.423106350420811,0.5802046748213637,0,Train
2019-03-30,16061000000,4174000000,3154000000.0,25737000000.0,Intel,50863,25.988419151983067,8.16011414077362,52191000000.0,17092000000.0,32.74894138836198,7.285882007631347,-0.6922649498955759,0,Train
2019-06-29,32566000000,8791000000,2867000000.0,25089000000.0,Intel,50863,26.994411349259966,8.750959190791768,16061000000.0,4174000000.0,25.988419151983067,8.16011414077362,1.0276446049436523,0,Train
2019-09-28,51756000000,15238000000,3935000000.0,23707000000.0,Intel,50863,29.441997063142438,6.0246505717916135,32566000000.0,8791000000.0,26.994411349259966,8.750959190791768,0.5892648774795799,0,Train
2020-03-28,19828000000,7038000000,11380000000.0,36455000000.0,Intel,50863,35.49525922937261,3.203427065026362,51756000000.0,15238000000.0,29.441997063142438,6.0246505717916135,-0.6168946595563799,0,Train
2020-06-27,39556000000,12735000000,8736000000.0,36093000000.0,Intel,50863,32.19486297906765,4.131524725274725,19828000000.0,7038000000.0,35.49525922937261,3.203427065026362,0.9949566269921324,0,Train
2020-09-26,57889000000,17794000000,3356000000.0,36059000000.0,Intel,50863,30.7381367790081,10.744636471990464,39556000000.0,12735000000.0,32.19486297906765,4.131524725274725,0.46346951157852156,0,Train
2021-03-27,19673000000,3694000000,5192000000.0,33237000000.0,Intel,50863,18.777004015655976,6.401579352850539,57889000000.0,17794000000.0,30.7381367790081,10.744636471990464,-0.6601599613052566,0,Train
2021-06-26,39304000000,9240000000,4746000000.0,31714000000.0,Intel,50863,23.509057602279665,6.6822587442056465,19673000000.0,3694000000.0,18.777004015655976,6.401579352850539,0.9978650942916688,0,Train
2021-09-25,58496000000,14467000000,7870000000.0,35610000000.0,Intel,50863,24.73160557986871,4.5247776365946635,39304000000.0,9240000000.0,23.509057602279665,6.6822587442056465,0.4882963566049257,0,Train
2025-06-28,25526000000,-3477000000,9643000000.0,44026000000.0,Intel,50863,-13.621405625636607,4.565591620864876,12667000000.0,-301000000.0,-2.3762532564932504,0.0,1.0151574958553722,1,Test
2025-09-27,39179000000,-2794000000,11141000000.0,44057000000.0,Intel,50863,-7.131371397942774,3.954492415402567,25526000000.0,-3477000000.0,-13.621405625636607,4.565591620864876,0.5348664107184831,1,Test
2026-03-28,13577000000,-3136000000,17247000000.0,43027000000.0,Intel,50863,-23.097886130956766,2.494752710616339,39179000000.0,-2794000000.0,-7.131371397942774,3.954492415402567,-0.6534623139947421,1,Test
2026-06-27,29705000000,-1340000000,12874000000.0,48549000000.0,Intel,50863,-4.51102507995287,3.7710890166226503,13577000000.0,-3136000000.0,-23.097886130956766,2.494752710616339,1.1878912867349194,1,Test
2009-12-31,31942000000,12995000000,9422000000.0,3746000000.0,Microsoft,789019,40.68311314257091,0.3975801316068775,12920000000.0,4482000000.0,34.690402476780186,0.42457214099512636,1.4722910216718266,0,Test
2010-03-31,46445000000,18168000000,8155000000.0,3746000000.0,Microsoft,789019,39.11723543976747,0.4593500919681177,31942000000.0,12995000000.0,40.68311314257091,0.3975801316068775,0.4540417005823054,0,Test
2010-09-30,16195000000,7116000000,8161000000.0,9665000000.0,Microsoft,789019,43.939487496140785,1.1842911407915697,46445000000.0,18168000000.0,39.11723543976747,0.4593500919681177,-0.6513079987081494,0,Test
2010-12-31,36148000000,15281000000,4023000000.0,9671000000.0,Microsoft,789019,42.273431448489546,2.403927417350236,16195000000.0,7116000000.0,43.939487496140785,1.1842911407915697,1.2320469280642175,0,Test
2008-10-31,295627000000,16421000000,5920000000.0,30803000000.0,Walmart,104169,5.554634725515599,5.203209459459459,197282000000.0,11130000000.0,5.641670299368417,4.949732000579458,0.49849960969576546,0,Train
2009-04-30,94242000000,5217000000,6578000000.0,32480000000.0,Walmart,104169,5.535748392436493,4.937671024627546,295627000000.0,16421000000.0,5.554634725515599,5.203209459459459,-0.6812131503550082,0,Train
2009-07-31,195152000000,11099000000,7997000000.0,33579000000.0,Walmart,104169,5.687361646306469,4.198949606102288,94242000000.0,5217000000.0,5.535748392436493,4.937671024627546,1.0707540162560216,0,Train
2009-10-31,294563000000,16692000000,6003000000.0,34394000000.0,Walmart,104169,5.66669948364187,5.729468599033816,195152000000.0,11099000000.0,5.687361646306469,4.198949606102288,0.5094029269492498,0,Train
2010-04-30,99848000000,5772000000,8516000000.0,32668000000.0,Walmart,104169,5.780786795929814,3.8360732738374823,294563000000.0,16692000000.0,5.66669948364187,5.729468599033816,-0.6610300682706246,0,Train
2010-07-31,203537000000,11927000000,10195000000.0,35629000000.0,Walmart,104169,5.859868230346326,3.4947523295733203,99848000000.0,5772000000.0,5.780786795929814,3.8360732738374823,1.0384684720775579,0,Train
2010-10-31,305489000000,17538000000,10616000000.0,40803000000.0,Walmart,104169,5.740959576285889,3.843538055764883,203537000000.0,11927000000.0,5.859868230346326,3.4947523295733203,0.5009015559824503,0,Train
2011-04-30,104189000000,5896000000,9400000000.0,45486000000.0,Walmart,104169,5.658946721822841,4.838936170212766,305489000000.0,17538000000.0,5.740959576285889,3.843538055764883,-0.6589435298815997,0,Train
2011-07-31,213555000000,12279000000,8102000000.0,45238000000.0,Walmart,104169,5.749806841328932,5.583559614909899,104189000000.0,5896000000.0,5.658946721822841,4.838936170212766,1.0496885467755712,0,Train
2011-10-31,323781000000,18157000000,7063000000.0,44872000000.0,Walmart,104169,5.60780280498238,6.353107744584454,213555000000.0,12279000000.0,5.749806841328932,5.583559614909899,0.5161480649013135,0,Train
2012-04-30,113018000000,6387000000,8117000000.0,42956000000.0,Walmart,104169,5.651312180360651,5.292102993716891,323781000000.0,18157000000.0,5.60780280498238,6.353107744584454,-0.6509430757209348,0,Train
2012-07-31,227314000000,13085000000,7935000000.0,41202000000.0,Walmart,104169,5.7563546459962875,5.192438563327032,113018000000.0,6387000000.0,5.651312180360651,5.292102993716891,1.011307933249571,0,Train
2012-10-31,341243000000,19201000000,8643000000.0,38872000000.0,Walmart,104169,5.626782087837699,4.497512437810945,227314000000.0,13085000000.0,5.7563546459962875,5.192438563327032,0.5011965827005815,0,Train
2013-04-30,114187000000,6456000000,8855000000.0,41536000000.0,Walmart,104169,5.653883541909324,4.690683229813665,341243000000.0,19201000000.0,5.626782087837699,4.497512437810945,-0.6653792165700102,0,Train
2013-07-31,231132000000,13249000000,9016000000.0,40678000000.0,Walmart,104169,5.732222279909315,4.511756876663709,114187000000.0,6456000000.0,5.653883541909324,4.690683229813665,1.0241533624668306,0,Train
2013-10-31,346588000000,19525000000,8736000000.0,41702000000.0,Walmart,104169,5.633489907325124,4.773580586080586,231132000000.0,13249000000.0,5.732222279909315,4.511756876663709,0.4995240814772511,0,Train
2014-04-30,114960000000,6193000000,6012000000.0,45699000000.0,Walmart,104169,5.387091162143355,7.601297405189621,346588000000.0,19525000000.0,5.633489907325124,4.773580586080586,-0.6683093471210775,0,Train
2014-07-31,235085000000,12933000000,6184000000.0,43004000000.0,Walmart,104169,5.501414382032031,6.954075032341526,114960000000.0,6193000000.0,5.387091162143355,7.601297405189621,1.044928670842032,0,Train
2014-10-31,354086000000,19198000000,6718000000.0,41720000000.0,Walmart,104169,5.421846670018018,6.210181601667163,235085000000.0,12933000000.0,5.501414382032031,6.954075032341526,0.5062041389284727,0,Train
2015-04-30,114826000000,5680000000,7759000000.0,38867000000.0,Walmart,104169,4.946614878163482,5.00927954633329,354086000000.0,19198000000.0,5.421846670018018,6.210181601667163,-0.6757115503013392,0,Train
2015-07-31,235055000000,11749000000,5751000000.0,38581000000.0,Walmart,104169,4.99840462870392,6.708572422187446,114826000000.0,5680000000.0,4.946614878163482,5.00927954633329,1.0470538031456291,0,Train
2015-10-31,352463000000,17463000000,6990000000.0,38617000000.0,Walmart,104169,4.95456260657147,5.524606580829757,235055000000.0,11749000000.0,4.99840462870392,6.708572422187446,0.49949160834698264,0,Train
2016-04-30,115904000000,5275000000,7597000000.0,37151000000.0,Walmart,104169,4.55118028713418,4.890219823614585,352463000000.0,17463000000.0,4.95456260657147,5.524606580829757,-0.671159809682151,0,Train
2016-07-31,236758000000,11440000000,7676000000.0,36673000000.0,Walmart,104169,4.831938097128714,4.777618551328817,115904000000.0,5275000000.0,4.55118028713418,4.890219823614585,1.0427077581446715,0,Train
2016-10-31,354937000000,16559000000,5939000000.0,36178000000.0,Walmart,104169,4.665334974939214,6.091597912106415,236758000000.0,11440000000.0,4.831938097128714,4.777618551328817,0.49915525557742507,0,Train
2017-04-30,117542000000,5237000000,6545000000.0,33774000000.0,Walmart,104169,4.455428697827159,5.160275019098549,354937000000.0,16559000000.0,4.665334974939214,6.091597912106415,-0.6688370048769218,0,Train
2017-07-31,240897000000,11206000000,6469000000.0,33706000000.0,Walmart,104169,4.651780636537607,5.210388004328335,117542000000.0,5237000000.0,4.455428697827159,5.160275019098549,1.0494546630140715,0,Train
2017-10-31,364076000000,15970000000,7026000000.0,34206000000.0,Walmart,104169,4.386446785835925,4.868488471391973,240897000000.0,11206000000.0,4.651780636537607,5.210388004328335,0.5113347198180135,0,Train
2018-04-30,122690000000,5154000000,7885000000.0,29477000000.0,Walmart,104169,4.200831363599315,3.7383639822447687,364076000000.0,15970000000.0,4.386446785835925,4.868488471391973,-0.6630099210055044,0,Train
2018-07-31,250718000000,10904000000,15840000000.0,44958000000.0,Walmart,104169,4.349109357924042,2.838257575757576,122690000000.0,5154000000.0,4.200831363599315,3.7383639822447687,1.0435080283641698,0,Train
2018-10-31,375612000000,15890000000,9174000000.0,43275000000.0,Walmart,104169,4.230429272760189,4.717135382603009,250718000000.0,10904000000.0,4.349109357924042,2.838257575757576,0.4981453266219418,0,Train
2019-04-30,123925000000,4945000000,9255000000.0,47425000000.0,Walmart,104169,3.9903167238248938,5.1242571582928145,375612000000.0,15890000000.0,4.230429272760189,4.717135382603009,-0.6700717761945838,0,Train
2019-07-31,254302000000,10528000000,9283000000.0,44404000000.0,Walmart,104169,4.139959575622685,4.783367445868793,123925000000.0,4945000000.0,3.9903167238248938,5.1242571582928145,1.0520637482348194,0,Train
2019-10-31,382293000000,15246000000,8606000000.0,44912000000.0,Walmart,104169,3.9880405866704334,5.218684638624215,254302000000.0,10528000000.0,4.139959575622685,4.783367445868793,0.5033031592358692,0,Train
2020-04-30,134622000000,5224000000,14930000000.0,43006000000.0,Walmart,104169,3.8804950156735156,2.880509042196919,382293000000.0,15246000000.0,3.9880405866704334,5.218684638624215,-0.6478564870400452,0,Train
2020-07-31,272364000000,11283000000,16906000000.0,40959000000.0,Walmart,104169,4.14261796713222,2.42274931976813,134622000000.0,5224000000.0,3.8804950156735156,2.880509042196919,1.023176003922093,0,Train
2020-10-31,407072000000,17061000000,14325000000.0,40849000000.0,Walmart,104169,4.191150459869506,2.851588132635253,272364000000.0,11283000000.0,4.14261796713222,2.42274931976813,0.4945881247154543,0,Train
2021-04-30,138310000000,6909000000,22846000000.0,40273000000.0,Walmart,104169,4.9953004121177065,1.7628031165193032,407072000000.0,17061000000.0,4.191150459869506,2.851588132635253,-0.6602320965332914,0,Train
